Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Seychelles,SYC,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.00510837,60.2360681,63.65807589,63.32990554,65.2358411,66.43347708,58.70802201,57.56384389,60.03499626,59.50557863,55.08729029,55.78783309,60.84006144,64.13846887,76.46440888,74.47982799,73.03233952,65.05946172,59.66681477,52.81991454,57.60716251,55.6000934,55.41346575,65.90975907,60.79038546,60.28294528,57.50153172,56.98635816,57.46178777,55.93815583,45.21348736,49.97664268,57.10188277,56.8462747,55.08340072,54.24602097
Syrian Arab Republic,SYR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.07913241,31.77375851,31.68143293,15.31320853,14.44889105,21.54433817,,,
Turks and Caicos Islands,TCA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.00471851,92.98296819,93.63119529,89.46982136,102.8408051,109.7970986,107.1960259,106.8357836,107.176272,105.3490656,99.72381592,101.5220523,101.9476295,105.9441328,109.0707064,103.5229877,100.2950569,98.67736224,
Chad,TCD,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76293888,39.2234802,35.5974574,32.07764057,22.99310742,27.26280553,29.11683153,26.03558512,27.19127364,23.74512246,21.19414278,22.87269,24.23230542,28.44957025,33.43148958,39.87703065,43.63016125,45.61958977,53.49047677,49.61974908,49.22214898,54.77603602,55.61701997,61.83576605,59.94745729,41.80803265,40.65076377,40.74403553,42.58241061,37.98758961,39.65927014,38.8636644,36.81959532,35.14490713,35.44181143,35.21966752
East Asia & Pacific (IDA & IBRD countries),TEA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80242082,49.65144113,53.41830382,44.77943271,30.37534121,36.76082642,37.12245427,32.63534131,34.98030267,33.43061302,31.17655312,30.04937398,32.81027786,37.37644277,39.26176676,40.31119208,39.26620254,43.79956865,50.3005097,48.88766032,45.86611215,48.51472384,46.33718133,48.18478011,47.44950259,39.95662243,39.96952292,39.92723402,41.17528828,37.30778544,36.21831364,36.45866281,32.41494794,33.09989175,33.18853027,33.92440166
Thailand,THA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03212364,35.92986343,36.87538368,38.48157509,39.70369829,41.50809319,41.71652461,34.60093607,28.03987268,29.46188669,27.52020923,24.7632382,25.64604505,26.60382521,27.67385135,28.20032493,30.52772416,33.42570073,35.72440705,34.56554303,38.46088466,40.62477359,39.17127461,39.55114695,37.75514483,36.02553086,34.99183873,36.49330117,37.61227709,38.09821817,36.45240118,34.86285497,31.06231305,30.55524569,29.65421717,30.69158625
Tajikistan,TJK,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85733442,18.94148772,19.62569248,19.78491899,22.7512291,20.58786275,20.56780298,17.55784048,23.61955711,18.48533315,13.21511115,14.81248863,14.87340422,16.73641507,19.7245776,19.9629589,22.15214827,26.29394022,33.17553079,30.61654333,32.18305126,33.94182477,35.5516306,35.2295952,34.31594417,32.16016285,27.06757871,27.49275048,27.18345306,25.17424873,22.83308434,22.49793639,23.31203912,23.72297151,25.15825808,27.64011276
Turkmenistan,TKM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.797333,26.87916382,30.93765485,29.57640777,28.20798365,28.85523783,29.11173837,33.272596,32.66915647,26.00475983,25.41407097,25.11581167,26.95954451,30.24459188,28.74960936,29.22520168,32.39715131,34.9998569,45.55691675,44.76236601,45.2447719,50.02193955,54.85842576,56.29747529,57.42095611,45.29754056,40.54383284,38.60064487,27.22619536,28.3647117,26.28608757,22.8365979,28.64218395,26.97143398,28.08095952,28.93685713
Latin America & the Caribbean (IDA & IBRD countries),TLA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6061699,24.7680934,27.88637009,28.53637351,28.74248923,29.01424827,30.81763888,30.36520599,31.19184347,32.9665314,33.20304949,36.30936148,37.68705811,39.47066932,34.40688669,33.97387013,33.74210027,35.63709103,37.5006617,37.92865892,41.58174986,45.4532027,42.85669697,46.94286831,42.82549893,42.46379538,39.38771922,36.56179011,34.24227659,34.28783945,26.59568349,39.33932185,40.90223495,31.23007878,30.07247279,27.88162512
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.69006602,50.46337967,51.02617365,48.54764867,63.36969998,62.26926896,64.96232603,62.19044989,53.55309793,53.69382721,52.03741031,44.33414292,42.18429642,45.75356863,51.83911404,57.42725917,63.55590324,64.80772859,69.96106513,66.47726234,76.50014071,79.29255211,87.74580588,82.41207542,77.52352613,75.36653079,67.36284067,70.08958253,73.1321725,73.97800758,71.77788689,71.03543344,72.61590314,72.3626105,76.03529479,75.47466999
South Asia (IDA & IBRD),TSA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.84666705,57.81671494,52.61964651,44.42177277,44.49247828,45.22116248,44.79815034,40.80253253,39.30680791,40.42238174,44.28101101,44.99133576,41.89846999,45.05793031,47.7467135,52.45761052,51.66458451,56.57278764,69.13622745,49.43667534,54.63400441,61.62305212,63.77063777,67.11031314,68.40672839,66.67870623,61.80699343,61.66950664,61.28187077,58.71444653,57.17490448,58.10805582,62.93064773,52.83534286,51.4919077,51.09551391
Tunisia,TUN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21916366,44.78229626,48.13751186,43.37736547,44.04994094,48.61926768,48.40695758,43.54031167,43.18363933,42.25001528,36.9283876,35.75403057,36.44141501,40.49097095,42.15889132,40.8785492,40.13677606,41.4559592,44.97867593,42.02513966,40.66153615,42.3596163,40.48476285,40.94799144,40.73282456,37.23562637,35.00019282,32.05866771,30.63912853,28.24274735,29.7754147,31.39534545,27.22671252,28.11748789,28.79667838,30.56842927
Turkiye,TUR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4580299,43.67209971,42.4330617,43.50477924,32.62183795,38.63234813,38.05171673,36.46396471,49.42889799,46.91331788,45.03925824,33.85713633,39.22776014,49.07144785,55.56853312,62.11666864,58.93165543,65.32318289,67.61007497,58.36634494,61.24826912,57.68369897,56.78482362,56.21977048,50.46757156,42.72563069,41.09260017,37.93666514,33.81286024,32.37898495,30.12091565,31.09046498,27.29977171,30.96349207,35.22092897,41.06881956
Tuvalu,TUV,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.72552119,64.12790152,63.45368569,58.85528149,59.06612466,61.67686336,72.05691333,66.30375315,57.01914513,61.27929133,60.8111578,56.11829534,60.03675521,72.44656808,84.00126506,84.49816974,85.97682964,92.08442902,93.83825804,87.08697925,102.7057612,114.4887708,113.5017798,107.1097922,103.2176274,88.9314479,94.28519083,98.34353059,100.5592251,97.18848233,96.63209481,108.838767,100.2112315,87.126651,,
Tanzania,TZA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32621267,29.03615219,26.20181457,23.40107887,23.89944637,26.33149096,30.57482146,34.34093325,35.72235644,35.05689168,34.52071541,32.28583874,30.92410845,30.6050411,30.38704602,30.24552895,27.87771561,29.8460385,35.42164114,35.18075643,35.59145359,35.06237439,41.37154635,44.25373628,46.04528039,40.52714266,39.14284271,39.90603612,37.50554273,35.65953377,33.95769419,33.20438039,31.78304731,30.43397222,28.21451336,29.4974873
Uganda,UGA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.52389102,42.0943447,34.23385962,34.79230231,39.66942684,50.2534923,47.51523773,46.09562295,45.63846325,37.93947924,37.13637444,32.56211838,31.1955559,30.72349136,33.66211334,35.71988233,33.77786989,36.18728332,39.62253615,39.65767906,39.37196587,36.84842328,39.13601028,40.01626977,41.98926655,39.40403914,34.76180705,35.46030638,34.2623698,33.67656892,33.4002034,32.87962395,32.99627658,32.33056956,32.88303609,34.58741315
Ukraine,UKR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.59976273,20.74061868,21.5159621,21.74755594,22.10673929,22.62669573,22.81715753,26.02644654,21.9099227,16.32284176,15.45119028,16.86359108,17.62716861,18.67591183,21.02536044,26.25744937,29.68806721,35.50752697,43.09230061,32.61054308,35.9579393,40.0663421,41.36528823,37.87567338,29.11170593,21.10974396,19.8668126,22.57514867,24.36550154,25.46062921,23.87081039,26.76138355,28.43816078,29.0702842,28.93100973,31.02825046
Upper middle income,UMC,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90308566,53.93198189,56.14459209,62.23614135,66.16020809,72.61322904,71.80256974,71.08642101,71.23070291,67.38279593,63.93548371,59.54404427,41.37296233,35.6307872,37.54497327,42.97646044,45.53574791,50.16281994,60.04730641,60.17253897,70.72894972,79.08011477,83.40211243,88.741701,83.78720433,77.25292918,74.47175263,81.2680677,78.93688941,71.03887296,61.25316787,60.75662064,63.59980816,67.67456805,66.42248949,65.81208081
United States,USA,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Uzbekistan,UZB,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17706227,26.27971233,27.16030662,27.46233258,27.92824,28.5690608,28.82301802,28.4702814,27.44053077,29.5585154,22.42832265,17.44751843,14.04040692,13.81849979,14.86621354,16.02909996,17.52918867,20.07023355,23.91906976,25.08344078,31.9138242,35.09319158,37.4075065,38.39210177,40.46984967,41.22597176,39.79277674,28.01996671,22.30458739,23.89238799,23.40682531,24.42264952,24.96593734,25.82475985,26.66032647,29.1756995
St. Vincent and the Grenadines,VCT,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.74713602,52.4703444,52.60195885,50.76985855,50.88672245,50.49537467,51.35546774,51.17089188,52.22702862,52.43415353,55.25236898,57.34221946,56.58157727,54.28012151,54.83943987,54.71614929,55.0444108,57.51885665,60.53172541,59.47248381,62.03747056,60.58960049,61.09847649,60.83914853,59.0728004,59.40567889,56.74519808,58.84191725,57.3738107,56.98075118,54.45277249,53.33826719,53.75629747,53.34874112,53.98883294,55.09692743
"Venezuela, RB",VEN,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.75906362,25.00510164,26.06586456,25.2375266,24.61312073,30.72358277,27.57191816,31.01319979,32.47824059,36.52051392,41.24239158,40.92164066,33.36612499,31.92900738,35.37270952,40.27710307,44.83109174,50.36717562,64.41498373,68.94465992,82.52282532,62.50396544,,,,,,,,,,,,,,
British Virgin Islands,VGB,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.61196594,97.2785771,101.1475755,110.5187093,104.8918924,104.7563402,90.07745004,94.87501673,95.90834416,99.97706845,111.5597807,107.0021406,102.1150957,104.4012057,105.5403397,104.3415904,99.77337117,96.53126929,95.30119976,90.78237414,89.02437173,,,
Viet Nam,VNM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.37016517,14.06211511,12.9885277,15.68309783,17.43215616,19.84573778,21.19479401,20.97310957,19.87692649,19.72001156,19.62442677,18.95004619,18.82810335,19.48288189,20.2638289,23.17742305,24.20415024,25.65726349,30.5062613,30.76423392,31.23201426,33.71730737,34.266693,34.91234391,34.89689875,33.59892211,32.65936119,32.23769186,32.19100113,31.19788756,30.44140593,30.74299684,29.83322084,28.7538545,28.78134115,28.00670744
Vanuatu,VUT,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.06419585,73.85910344,73.10480063,67.97596824,71.12027052,73.58045588,74.02312542,72.39042078,70.35317303,70.64434553,66.19086107,63.53951418,67.19287502,75.66392638,82.24165787,81.94079645,81.52682744,90.68563461,96.38396512,93.26427406,102.98995,112.3415436,106.0215332,105.218563,102.1429718,95.13067787,96.61704682,100.0717234,98.85794256,96.63828806,96.94080435,100.8476258,93.89609234,88.25222607,90.66015696,89.24915295
World,WLD,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.63203089,34.24168367,35.33690511,33.36465742,55.67067006,51.987139,52.93756902,59.06664392,53.95422534,49.3438986,46.53240564,43.59459792,42.99454863,47.41640788,54.77608968,58.23883107,57.99967954,64.47284853,68.30233489,66.833677,67.39758419,69.55477634,73.69910055,74.69091556,72.83481238,71.88525751,67.52591612,68.58991,66.97742019,65.55922509,63.54225507,63.32239054,59.8128551,58.7951821,61.62848215,63.0197441
Kosovo,XKX,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.47937815,41.65127563,41.61376972,45.50839017,43.18614848,45.78752061,47.58862872,40.39769716,41.05524477,42.73900259,43.75987928,40.65627157,41.02142494,42.62675939,37.9831295,39.32580061,39.27645265,41.00755005
"Yemen, Rep.",YEM,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24824967,55.14902354,61.02249861,69.37116481,82.03784964,34.72796401,16.54605511,16.27106824,14.03290568,16.11159292,18.79965037,18.02976392,18.5386976,19.29960749,21.28398478,23.58029314,25.26163037,27.03111272,31.80356464,28.41847722,32.06194318,38.10886851,41.43372549,43.57174235,,,,,,,,,,,,
South Africa,ZAF,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.63877227,50.98418087,55.36437603,53.32953549,52.76727886,56.08041366,50.18799019,49.77878932,44.34426099,42.29148747,39.74959797,33.78078899,30.5747037,44.450092,53.75385632,55.90541972,54.02031944,54.71961022,49.37824243,51.98998136,63.09478683,65.78352376,62.19375239,54.83891366,51.32690534,45.62241547,41.80095141,48.17385208,51.80182619,48.89958824,44.04203178,49.91067679,44.30987328,39.66716128,40.48924527,41.48024316
Zambia,ZMB,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75562503,27.57958921,25.86364235,24.33087136,29.1236513,28.8607541,25.21241498,28.56054524,23.30864538,21.13363226,21.03753203,22.21479237,21.43987518,22.97840645,26.53300846,32.13025146,44.22710308,43.79129755,50.79386805,39.55633945,46.84517617,50.32908932,51.45124478,52.36039698,49.6172464,38.82811517,37.39673817,43.73905131,42.527131,37.45424923,30.14107904,32.17669268,37.68436076,32.6130364,28.12379778,30.09360764
Zimbabwe,ZWE,Price level index (GDP),PA.NUS.GDP.PLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47513287,67.15743875,56.38340395,52.9899121,49.86071371,50.32095987,53.85515966,51.41851574,37.09334612,39.5041807,38.87104524,37.96550987,38.39868154,40.96994926,42.93351705,43.76778316,41.60158891,40.86686056,40.63498715,50.35122746,51.78510099,52.03353763,54.52654203,55.03599369,53.73968121,52.38398563,50.32240912,48.94120097,86.89748645,52.43788362,49.29118752,54.14454937,47.01372454,37.87489009,42.07331456,46.69607235
